time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1696417992664,CAT 125,E00,218122,Morales; Celeste Georgianna,1,0,20,19
1696417992664,CAT 125,F00,218123,Morales; Celeste Georgianna,0,0,20,20
1696417992664,CAT 125,G00,218228,Rose; Becca Rae,0,2,20,20
1696417992664,CAT 125,H00,218229,Rose; Becca Rae,1,0,20,19
1696417992664,CAT 125,I00,218230,Marchisotto; Jennifer Anne,1,2,20,19
1696417992664,CAT 125,J00,218231,Bigham; David Joseph,0,2,20,20
1696417992664,CAT 125,K00,218236,Bigham; David Joseph,0,1,20,20
1696417992664,CAT 125,L00,218339,Tosun; Adriana,0,2,20,20
1696417992664,CAT 125,M00,218351,Tosun; Adriana,1,0,20,19
1696417992664,CAT 125,N00,218360,Irwin; Matthew Joseph,0,2,20,20
1696417992664,CAT 125,O00,290139,Irwin; Matthew Joseph,0,1,20,20
1696417992664,CAT 125,P00,290130,Irwin; Matthew Joseph,0,1,20,20
1696417992664,CAT 125,Q00,290138,Marchisotto; Jennifer Anne,0,1,20,20
1696417992664,CAT 125,R00,298122,Marchisotto; Jennifer Anne,0,3,20,20
1696417993091,CAT 125R,A00,218371,Tosun; Adriana,0,2,20,20
1696417993091,CAT 125R,B00,218400,Hyland; Tina Mae,0,2,20,20
1696417993091,CAT 125R,C00,218402,Hyland; Tina Mae,0,2,20,20
1696417993091,CAT 125R,D00,218416,Smith; Lauryn Alissa,0,4,19,19
1696417993091,CAT 125R,E00,218418,Smith; Lauryn Alissa,0,4,19,20
1696417993091,CAT 125R,F00,218419,Smith; Lauryn Alissa,1,3,20,19
1696417993091,CAT 125R,G00,295583,Hyland; Tina Mae,0,4,20,20
1696417993515,CAT 200,A00,295847,Popko; Elizabeth Ashley,13,0,20,7
1696417993939,CCS 101,A00,343376,Polonik; Pascal,6,0,30,24
1696417994364,CCS 197,001,362815,Forman; Fonna,9998,0,9999,1
1696417994792,CENG 4,A01,205914,Drews; Aaron,26,0,36,10
1696417994792,CENG 4,A02,205964,Drews; Aaron,2,0,36,34
1696417994792,CENG 4,A03,205975,Drews; Aaron,0,1,36,36
1696417994792,CENG 4,B01,205977,Bae; Jinhye,0,0,36,36
1696417995217,CENG 15R,A00,205987,Lubarda; Vlado,27,0,130,103
1696417995646,CENG 100,A00,205988,Powell; Alyssa,9,0,70,61
1696417995646,CENG 100,B00,205989,Powell; Alyssa,1,2,50,49
1696417996072,CENG 101A,A00,205990,Bae; Jinhye,6,0,150,144
1696417996504,CENG 113,A00,300054,Li; Wan-Lu,23,0,35,12
1696417996927,CENG 114,A00,205991,Jahed Motlagh; Zeinab,1,1,20,19
1696417997357,CENG 120,A00,206006,Li; Yanran,47,0,140,93
