time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1696936478649,AAS 10,A01,205440,Butler; Elizabeth Annette,0,1,34,34
1696936478649,AAS 10,A02,205441,Butler; Elizabeth Annette,0,1,34,34
1696936479078,AAS 170,A00,205442,Butler; Elizabeth Annette,1,0,32,31
1696936479512,AESE 278A,A00,210106,Wade; Jon P,7,0,40,33
1696936479944,AESE 279A,A00,210107,Zak; Alexander,7,0,40,33
1696936480376,AIP 97,001,363409,Goldfarb; Brian,50,0,50,0
1696936480376,AIP 97,002,363990,Reuther; Keefe,49,0,50,1
1696936480376,AIP 97,003,366078,Mukamel; Eran A,49,0,50,1
1696936480376,AIP 97,004,366251,Root; Cory Matthew,49,0,50,1
1696936480376,AIP 97,005,369190,Coughlin; David Gerhard,49,0,50,1
1696936480376,AIP 97,006,370074,Larsen; Britta Ann,49,0,50,1
1696936480376,AIP 97,007,370132,Thomas; Robert Lee,5,0,5,0
1696936480376,AIP 97,008,370178,Zilberg; Elana,9998,0,9999,1
1696936480376,AIP 97,009,370627,Stowers; Lisa,9999,0,9999,0
1696936480815,AIP 197,001,209376,Viirre; Erik,0,0,5,5
1696936480815,AIP 197,002,352239,Danks; David J,9998,0,9999,1
1696936480815,AIP 197,003,352450,Crandall; Jordan,9998,0,9999,1
1696936480815,AIP 197,004,358558,Reuther; Keefe,9999,0,9999,0
1696936480815,AIP 197,005,358559,Karmarkar; Uma R,9998,0,9999,1
1696936480815,AIP 197,006,358562,Zilberg; Elana,9996,0,9999,3
1696936480815,AIP 197,007,359231,Theodorakis; Emmanuel,9997,0,9999,2
1696936480815,AIP 197,008,361475,Voytek; Bradley Thomas,9998,0,9999,1
1696936480815,AIP 197,009,362774,Floyd; Eric,9998,0,9999,1
1696936480815,AIP 197,010,362775,Reuther; Keefe,9999,0,9999,0
1696936480815,AIP 197,011,362800,Farley; Emma Kristen,9998,0,9999,1
1696936480815,AIP 197,012,362801,Li; Tzumao,9997,0,9999,2
1696936480815,AIP 197,013,362858,Vespa; Emanuel Ignacio,9995,0,9999,4
1696936480815,AIP 197,014,362949,McAuley; Julian John,9998,0,9999,1
1696936480815,AIP 197,015,363180,Lewis; Kevin Michael,9998,0,9999,1
1696936480815,AIP 197,016,363198,Root; Cory Matthew,9991,0,9999,8
1696936480815,AIP 197,017,363295,Griswold; William G.,9998,0,9999,1
1696936480815,AIP 197,018,363296,Lubarda; Marko,9998,0,9999,1
1696936480815,AIP 197,019,363447,Kuester; Falko,7,0,10,3
1696936480815,AIP 197,020,363448,Vahabzadeh-Hagh; Andrew Me,6,0,10,4
1696936480815,AIP 197,021,363496,Nitz; Douglas A.,9,0,10,1
1696936480815,AIP 197,022,363895,Lau; Samuel Ethan,9998,0,9999,1
1696936480815,AIP 197,023,365784,Deutsch; Alin Bernard,9999,0,9999,0
1696936480815,AIP 197,024,366235,Schmidt; Thomas Rainer,9998,0,9999,1
1696936480815,AIP 197,025,366239,Yang; K. Wayne,9998,0,9999,1
1696936480815,AIP 197,026,366484,Rajasekaran; Mahadevan,9997,0,9999,2
1696936480815,AIP 197,027,369203,Heyman; Gail D.,9998,0,9999,1
1696936480815,AIP 197,028,370127,Thomas; Robert Lee,15,0,15,0
1696936480815,AIP 197,029,372118,Nguyen-Grozavu; France T.,9999,0,9999,0
1696936481240,AIP 197DC,001,209377,Hill; Seth J,14,0,31,17
1696936481665,AIP 197P,001,209379,Goldfarb; Brian,90,0,120,30
1696936482095,AIP 197T,A00,209380,Anderson; Patrick W.,9992,0,9999,7
1696936482521,ANAR 100,A00,300382,Fortier; Jana,4,0,20,16
1696936482957,ANAR 104,B01,300928,Staff,0,0,25,25
1696936483813,ANAR 116,A00,209728,Shtienberg; Gilad,22,0,30,8
1696936484245,ANAR 120,A00,209729,Garvin; Arianna Christina,0,0,32,32
1696936484674,ANAR 166,A00,209744,Staff,54,0,75,21
1696936485105,ANBI 118,A00,209745,Fox; Patrick Keolu Ozer,5,0,32,27
1696936485532,ANBI 131,A00,209746,Non; Amy L,1,0,100,99
1696936485958,ANBI 136,A00,209747,Semendeferi; Ekaterini,0,0,0,21
1696936486386,ANBI 141,A00,209748,Gagneux; Pascal,0,1,220,220
1696936486814,ANBI 145,A00,209749,Hrvoj Mihic; Branka,4,0,32,28
1696936487239,ANBI 175,A00,209754,Hrvoj Mihic; Branka,18,0,32,14
1696936488092,ANES 229,A00,290733,Weinstein; Lawrence,3,0,3,0
1696936488522,ANES 296,001,290703,Gabriel; Rodney A,8,0,10,2
1696936488522,ANES 296,002,290704,Staff,10,0,10,0
1696936488950,ANSC 100,A00,209755,Yeh; Rihan Wen Xin,13,0,30,17
1696936489377,ANSC 121,A00,209756,Sloane; Julia Kathryn,0,4,56,56
1696936489804,ANSC 124,A00,209757,Bialecki; Jon Anthony,1,0,30,29
1696936490654,ANSC 148,A00,209759,Wilson; Brenda K,15,0,70,55
1696936491085,ANSC 164,A00,209795,Varma; Saiba,0,0,40,40
1696936491513,ANSC 169,A00,209802,Fortier; Jana,0,0,25,25
1696936491939,ANSC 190,A00,209804,Jassal; Aftab,1,0,60,59
1696936492365,ANSC 193,A00,209805,Pedersen; David,13,0,75,62
1696936492790,ANTH 1,A00,209655,Jassal; Aftab,0,0,146,146
1696936493220,ANTH 2,A01,209657,Wilder; Linnea Lorene,0,2,44,44
1696936493220,ANTH 2,A02,209658,Wilder; Linnea Lorene,0,1,44,44
1696936493220,ANTH 2,A03,209659,Wilder; Linnea Lorene,0,2,44,44
1696936493220,ANTH 2,A04,209660,Wilder; Linnea Lorene,0,2,44,44
1696936493220,ANTH 2,A05,209661,Wilder; Linnea Lorene,1,1,44,43
1696936493220,ANTH 2,A06,355180,Wilder; Linnea Lorene,0,0,44,44
1696936493644,ANTH 4,A01,209663,Yeh; Rihan Wen Xin,0,0,42,42
1696936493644,ANTH 4,A02,209664,Yeh; Rihan Wen Xin,1,0,42,41
1696936493644,ANTH 4,A03,209665,Yeh; Rihan Wen Xin,0,0,42,42
1696936494079,ANTH 10,A00,209666,Stewart; Alexander B,0,1,250,250
1696936494513,ANTH 21,A01,209671,Stone; Annika Britt,0,3,35,35
1696936494513,ANTH 21,A02,209672,Stone; Annika Britt,0,3,35,35
1696936494513,ANTH 21,A03,209673,Stone; Annika Britt,0,2,35,35
1696936494513,ANTH 21,A04,209674,Stone; Annika Britt,0,5,35,35
1696936494513,ANTH 21,A05,209675,Stone; Annika Britt,0,2,35,35
1696936494513,ANTH 21,A06,209676,Stone; Annika Britt,0,3,35,35
1696936494513,ANTH 21,A07,209687,Stone; Annika Britt,0,2,35,35
1696936494513,ANTH 21,A08,209688,Stone; Annika Britt,0,5,35,35
1696936494513,ANTH 21,A09,209692,Stone; Annika Britt,0,3,35,35
1696936494513,ANTH 21,A10,209693,Stone; Annika Britt,0,5,35,35
1696936494940,ANTH 23,A01,209695,Stewart; Alexander B,0,1,36,36
1696936494940,ANTH 23,A02,209696,Stewart; Alexander B,0,0,36,36
1696936494940,ANTH 23,A04,209698,Stewart; Alexander B,0,1,36,36
1696936494940,ANTH 23,A05,209719,Stewart; Alexander B,1,1,36,35
1696936494940,ANTH 23,A06,209724,Stewart; Alexander B,0,0,36,36
1696936494940,ANTH 23,A07,209725,Stewart; Alexander B,1,0,38,37
1696936495368,ANTH 87,A00,300338,Jordan; David K.,4,0,20,16
1696936495368,ANTH 87,B00,300339,Jordan; David K.,2,0,20,18
1696936495798,ANTH 101,B01,352887,Goldstein; Paul S,8,0,35,27
1696936495798,ANTH 101,B02,352888,Goldstein; Paul S,3,0,35,32
1696936495798,ANTH 101,B03,352889,Goldstein; Paul S,30,0,35,5
1696936495798,ANTH 101,B04,352916,Goldstein; Paul S,23,0,35,12
1696936496225,ANTH 105,B00,363174,Bialecki; Jon Anthony,0,2,50,50
1696936496649,ANTH 108,A00,209842,Sloane; Julia Kathryn,1,0,32,31
1696936497081,ANTH 109,A00,209843,Rivera-Collazo; Isabel C,30,0,70,40
1696936497509,ANTH 196A,A00,209844,Varma; Saiba,7,0,20,13
1696936497942,ANTH 200,A00,209845,Parish; Steven Martin,10,0,10,0
1696936497942,ANTH 200,C00,300383,Staff,0,0,0,0
1696936498367,ANTH 203,A00,209885,Gagneux; Pascal,0,0,15,15
1696936498794,ANTH 230,A00,299665,Goldstein; Paul S,5,0,18,13
1696936499220,ANTH 268,A00,256526,Gere; Catherina M.,2,0,5,3
1696936499644,ANTH 273,A00,256543,Gates; Kelly,0,2,0,3
1696936500067,ANTH 281A,B00,300610,Pedersen; David,9,0,15,6
1696936500498,ANTH 284,A00,210104,Brenner; Suzanne A,7,0,15,8
1696936500923,ANTH 285,B00,300378,Algaze; Guillermo,0,0,10,10
1696936501354,ANTH 295,001,296361,Rivera-Collazo; Isabel C,3,0,3,0
1696936501354,ANTH 295,002,296362,Fox; Patrick Keolu Ozer,3,0,3,0
1696936501354,ANTH 295,003,296363,Marchetto; Maria Carolina,3,0,3,0
1696936501354,ANTH 295,004,296364,Non; Amy L,3,0,3,0
1696936501354,ANTH 295,005,296365,Brenner; Suzanne A,3,0,3,0
1696936501354,ANTH 295,006,296366,Pedersen; David,0,0,3,3
1696936501354,ANTH 295,007,296367,Jassal; Aftab,3,0,3,0
1696936501354,ANTH 295,008,296368,Yeh; Rihan Wen Xin,2,0,3,1
1696936501354,ANTH 295,009,296369,Jenkins; Janis A.,3,0,3,0
1696936501354,ANTH 295,010,296370,Gagneux; Pascal,3,0,3,0
1696936501354,ANTH 295,011,296371,Goldstein; Paul S,1,0,3,2
1696936501354,ANTH 295,012,296372,Csordas; Thomas J.,3,0,3,0
1696936501354,ANTH 295,013,296440,Kang; Byung Chu,3,0,3,0
1696936501354,ANTH 295,014,296530,Hankins; Joseph D.,3,0,3,0
1696936501354,ANTH 295,015,296531,Varma; Saiba,2,0,3,1
1696936501354,ANTH 295,016,299666,D'Alpoim Guedes; Jade A,4,0,5,1
1696936501354,ANTH 295,017,299667,Algaze; Guillermo,5,0,5,0
1696936501783,ANTH 296,001,296532,Brenner; Suzanne A,3,0,3,0
1696936501783,ANTH 296,002,296533,Non; Amy L,2,0,5,3
1696936501783,ANTH 296,003,296534,Semendeferi; Ekaterini,3,0,3,0
1696936501783,ANTH 296,004,296535,Pedersen; David,1,0,3,2
1696936501783,ANTH 296,005,296536,Levy; Thomas E,3,0,3,0
1696936501783,ANTH 296,006,296537,Goldstein; Paul S,3,0,3,0
1696936501783,ANTH 296,007,296538,Hankins; Joseph D.,2,0,3,1
1696936501783,ANTH 296,008,296539,Braswell; Geoffrey E.,3,0,3,0
1696936501783,ANTH 296,009,296540,Postero; Nancy Grey,3,0,3,0
1696936501783,ANTH 296,010,296541,Varma; Saiba,3,0,3,0
1696936501783,ANTH 296,011,296542,Marchetto; Maria Carolina,3,0,3,0
1696936501783,ANTH 296,012,296552,Jenkins; Janis A.,3,0,3,0
1696936501783,ANTH 296,013,296553,Yeh; Rihan Wen Xin,2,0,3,1
1696936501783,ANTH 296,014,296554,Brenner; Suzanne A,3,0,3,0
1696936501783,ANTH 296,015,296560,Csordas; Thomas J.,3,0,3,0
1696936501783,ANTH 296,016,296564,Rivera-Collazo; Isabel C,3,0,3,0
1696936501783,ANTH 296,017,296566,Fox; Patrick Keolu Ozer,3,0,3,0
1696936501783,ANTH 296,018,296570,Gagneux; Pascal,3,0,3,0
1696936501783,ANTH 296,019,296571,Jassal; Aftab,3,0,3,0
1696936501783,ANTH 296,020,296573,Kang; Byung Chu,3,0,3,0
1696936501783,ANTH 296,021,296578,Algaze; Guillermo,2,0,3,1
1696936501783,ANTH 296,022,299668,D'Alpoim Guedes; Jade A,5,0,5,0
1696936502210,ANTH 297,001,300957,Jenkins; Janis A.,3,0,4,1
1696936502635,AUD 236,A00,210108,Harris; Jeffrey Paul,2,0,6,4
1696936503062,AUD 257,A00,210110,Zettner; Erika,0,0,11,11
1696936503487,AUD 271,A00,210111,Spriggs; Meghan K,0,0,11,11
1696936503914,AUD 274,A00,210112,Zettner; Erika,0,0,11,11
1696936504342,AUD 284,A00,210114,Zettner; Erika,1,0,7,6
1696936504342,AUD 284,B00,210116,Spriggs; Meghan K,5,0,10,5
1696936504767,AUD 291,A00,210118,Spriggs; Meghan K,0,0,11,11
1696936505193,AUD 296,A00,210119,Zettner; Erika,0,0,11,11
1696936505651,AWP 3,002,212540,Given; William Allan,0,0,15,15
1696936505651,AWP 3,005,212564,Gilbert; Peter W,0,0,14,14
1696936505651,AWP 3,006,212567,Gilbert; Peter W,0,0,14,14
1696936505651,AWP 3,007,212568,Gilmore; Lauren Monica,0,0,15,15
1696936505651,AWP 3,008,212569,Gilmore; Lauren Monica,0,0,14,14
1696936505651,AWP 3,009,212574,Eastin; Schuyler E.,0,0,14,14
1696936505651,AWP 3,010,212578,Gilmore; Lauren Monica,0,0,14,14
1696936505651,AWP 3,011,212585,Eastin; Schuyler E.,0,0,15,15
1696936505651,AWP 3,012,212586,Eastin; Schuyler E.,0,0,14,14
1696936505651,AWP 3,015,212602,Gilbert; Peter W,0,0,14,14
1696936505651,AWP 3,019,212612,Heiser; Jerrod A,0,0,14,14
1696936505651,AWP 3,020,212616,Zimmerman; Guy,0,0,14,15
1696936505651,AWP 3,022,212629,Heiser; Jerrod A,0,0,14,14
1696936505651,AWP 3,023,212632,Heiser; Jerrod A,0,0,14,14
1696936505651,AWP 3,025,212643,Sartor; Alexandra,0,0,14,14
1696936505651,AWP 3,026,212644,Sartor; Alexandra,0,0,15,15
1696936505651,AWP 3,027,212645,Christie; Veronica Ann,0,0,15,15
1696936505651,AWP 3,029,212654,Christie; Veronica Ann,0,0,14,14
1696936505651,AWP 3,030,212661,Christie; Veronica Ann,0,0,14,14
1696936505651,AWP 3,031,212662,Wilson; Natalie Ann,0,0,15,15
1696936505651,AWP 3,032,212667,Wilson; Natalie Ann,0,0,14,14
1696936505651,AWP 3,034,212678,Wilson; Natalie Ann,0,0,14,14
1696936505651,AWP 3,035,212681,Steinberg; Stacy A,0,0,15,15
1696936505651,AWP 3,036,212682,Steinberg; Stacy A,0,0,14,14
1696936505651,AWP 3,037,212683,Falcon; Jennifer A,1,0,15,14
1696936505651,AWP 3,038,212688,Falcon; Jennifer A,0,0,14,14
1696936505651,AWP 3,040,212699,Falcon; Jennifer A,0,0,14,14
1696936505651,AWP 3,043,212773,O'Neil; Courtney L,0,0,15,15
1696936505651,AWP 3,044,212776,O'Neil; Courtney L,0,0,14,14
1696936505651,AWP 3,045,212777,Spicer; Jacqueline,0,0,14,14
1696936505651,AWP 3,046,212778,O'Neil; Courtney L,0,0,14,14
1696936505651,AWP 3,047,212779,Spicer; Jacqueline,0,0,15,15
1696936505651,AWP 3,048,212786,Spicer; Jacqueline,0,0,14,14
1696936505651,AWP 3,049,212787,Tsurska Svetina; Olena,0,0,15,15
1696936505651,AWP 3,050,212790,Tsurska Svetina; Olena,0,0,14,14
1696936505651,AWP 3,051,212791,Chandler; Bailee Daniele,0,0,15,15
1696936505651,AWP 3,052,213010,Tsurska Svetina; Olena,0,0,14,14
1696936505651,AWP 3,053,213011,Chandler; Bailee Daniele,0,0,14,14
1696936505651,AWP 3,054,213014,Chandler; Bailee Daniele,1,0,14,13
1696936505651,AWP 3,055,213021,Ajo; Frances Margaret,0,0,15,15
1696936505651,AWP 3,056,213022,Ajo; Frances Margaret,0,0,14,14
1696936505651,AWP 3,057,213026,Zroka; Amy Liane,0,0,15,15
1696936505651,AWP 3,058,213233,Ajo; Frances Margaret,0,0,14,14
1696936505651,AWP 3,059,213239,Zroka; Amy Liane,0,0,14,14
1696936505651,AWP 3,060,213244,Zroka; Amy Liane,0,0,14,14
1696936505651,AWP 3,061,213247,Grant; Melinda G,0,0,14,14
1696936505651,AWP 3,062,213248,Grant; Melinda G,0,0,14,14
1696936505651,AWP 3,063,213251,Kolodezh; Samuel,0,0,15,15
1696936505651,AWP 3,064,213259,Grant; Melinda G,0,0,14,14
1696936505651,AWP 3,065,213281,Kolodezh; Samuel,0,0,14,14
1696936505651,AWP 3,066,213301,Kolodezh; Samuel,0,0,14,14
1696936505651,AWP 3,067,213323,Setoda; Kayleigh Kumiko,0,0,14,14
1696936505651,AWP 3,068,213330,Setoda; Kayleigh Kumiko,0,0,14,14
1696936505651,AWP 3,069,213352,Vaughn; Kelsey Sara,0,0,14,14
1696936505651,AWP 3,070,213359,Setoda; Kayleigh Kumiko,0,0,15,15
1696936505651,AWP 3,072,213428,Tiernan; Christa Michelle,0,0,14,14
1696936505651,AWP 3,073,213429,Jones; William Jadie,0,0,14,14
1696936505651,AWP 3,074,213440,Jones; William Jadie,0,0,15,15
1696936505651,AWP 3,075,213441,Hall; Graham T,0,0,14,14
1696936505651,AWP 3,076,213442,Jones; William Jadie,0,0,14,14
1696936505651,AWP 3,077,213443,Vaughn; Kelsey Sara,0,0,14,14
1696936505651,AWP 3,078,213444,Vaughn; Kelsey Sara,0,0,14,14
1696936505651,AWP 3,079,213446,West; Geoffrey Scott,0,0,14,14
1696936505651,AWP 3,081,213448,Tiernan; Christa Michelle,0,0,14,14
1696936505651,AWP 3,082,213449,Tiernan; Christa Michelle,0,0,14,14
1696936505651,AWP 3,083,213514,Hall; Graham T,0,0,14,14
1696936505651,AWP 3,084,213515,Hall; Graham T,0,0,14,14
1696936505651,AWP 3,085,362944,Zimmerman; Guy,0,0,14,14
1696936506085,AWP 4B,A00,213516,Bauer; Holly Jean,0,1,0,9
1696936506514,BENG 1,A01,216337,Khojah; Reem I,0,1,28,28
1696936506514,BENG 1,A02,216339,Khojah; Reem I,0,0,28,28
1696936506514,BENG 1,A03,279032,Khojah; Reem I,0,0,28,28
1696936506942,BENG 2,A00,216358,Khojah; Reem I,8,0,30,22
1696936507369,BENG 87,A00,353783,Omens; Jeffrey Howard & Mc Culloch; Andrew Douglas,0,0,20,20
1696936507801,BENG 100,A01,216380,Taylor Amos; Alyssa C,19,0,50,31
1696936508227,BENG 110,A01,216397,Mc Culloch; Andrew Douglas,1,0,30,29
1696936508227,BENG 110,A02,216400,Mc Culloch; Andrew Douglas,3,0,32,29
1696936508227,BENG 110,A03,216414,Mc Culloch; Andrew Douglas,16,0,30,14
1696936508652,BENG 119A,A01,216437,Taylor Amos; Alyssa C,15,0,30,15
1696936509079,BENG 122A,A01,216443,Cauwenberghs; Gert,1,0,26,25
1696936509079,BENG 122A,A02,216450,Cauwenberghs; Gert,0,0,25,25
1696936509079,BENG 122A,A03,216451,Cauwenberghs; Gert,0,0,25,25
1696936509507,BENG 126A,A01,216453,Taylor Amos; Alyssa C,3,0,40,37
1696936509935,BENG 127A,A01,216488,Taylor Amos; Alyssa C,24,0,30,6
1696936510361,BENG 128A,A01,216490,Taylor Amos; Alyssa C,21,0,30,9
1696936510789,BENG 129A,A01,285661,Taylor Amos; Alyssa C,18,0,30,12
1696936511216,BENG 134,A01,216498,Smarr; Benjamin,11,0,30,19
1696936511643,BENG 135,A00,216499,Contijoch; Francisco,21,0,40,19
1696936512074,BENG 139A,A01,216528,Taylor Amos; Alyssa C,26,0,30,4
1696936512502,BENG 141,A00,216531,Lal; Ratnesh,7,0,40,33
1696936512927,BENG 147A,A01,216547,Taylor Amos; Alyssa C,23,0,30,7
1696936513352,BENG 148A,A01,216760,Taylor Amos; Alyssa C,20,0,30,10
1696936513777,BENG 149A,A01,216777,Taylor Amos; Alyssa C,26,0,30,4
1696936514213,BENG 161A,A01,216803,Lewis; Nathan E,0,0,35,35
1696936514213,BENG 161A,A02,280191,Lewis; Nathan E,0,0,36,36
1696936514642,BENG 162,A01,216819,Mali; Prashant Gulab Ram,0,0,36,36
1696936514642,BENG 162,A02,216820,Mali; Prashant Gulab Ram,0,0,36,36
1696936515069,BENG 166A,A00,216826,Sah; Robert Lie-Yuan,2,0,75,73
1696936515492,BENG 169A,A01,216899,Taylor Amos; Alyssa C,9,0,30,21
1696936515918,BENG 179A,A01,216914,Taylor Amos; Alyssa C,2,0,30,28
1696936516344,BENG 183,A01,216916,Zhong; Sheng,0,0,33,33
1696936516344,BENG 183,A02,216917,Zhong; Sheng,1,0,35,34
1696936516344,BENG 183,A03,216918,Zhong; Sheng,13,0,56,43
1696936516768,BENG 187B,A00,216928,Taylor Amos; Alyssa C,8,0,170,162
1696936517203,BENG 196,A00,215136,Engler; Adam J.,6,0,10,4
1696936517203,BENG 196,B00,358405,Cabrales; Pedro,9997,0,9999,2
1696936517203,BENG 196,C00,361058,Sah; Robert Lie-Yuan,9998,0,9999,1
1696936517631,BENG 211,A00,216930,Smarr; Benjamin,14,0,56,42
1696936518057,BENG 216,A01,300993,Cauwenberghs; Gert,3,0,60,57
1696936518483,BENG 221,A00,216931,Valdez-Jasso; Daniela,19,0,60,41
1696936518910,BENG 230A,A00,216933,Huang; Xiaohua,5,0,125,120
1696936519337,BENG 241A,A01,216935,Christman; Karen,9,0,80,71
1696936519840,BENG 242,A00,216936,Cai; Shengqiang,7,0,40,33
1696936520269,BENG 247A,A00,216938,Shi; Lingyan,12,0,45,33
1696936520700,BENG 254,A01,216940,Hasty; Jeff M,12,0,45,33
1696936521131,BENG 280A,A00,216941,Liu; Thomas Tao-Ming & McVeigh; Elliot R.,12,0,70,58
1696936521560,BENG 281,A00,216950,Engler; Adam J.,10,0,110,100
1696936521989,BENG 282,A00,216957,Engler; Adam J.,16,0,110,94
1696936522416,BENG 292,A01,216972,Ross; Camille,12,0,20,8
1696936522843,BENG 294A,A00,216975,King; Kevin R,3,0,65,62
1696936523268,BENG 295,001,215208,Watson; John Thomas,9996,0,9999,3
1696936523702,BGGN 202,A00,252246,Kadonaga; James T,3,0,60,57
1696936524132,BGGN 204,A00,252262,Shurin; Jonathan,1,0,20,19
1696936524561,BGGN 206A,A00,252267,Bennett; Eric J,15,0,60,45
1696936524993,BGGN 207,A01,294166,Ross; Camille,0,0,0,2
1696936525422,BGGN 208,A00,252268,Meyer; Justin Raymond & Pillus; Lorraine,17,0,65,48
1696936525847,BGGN 213,A00,252296,Grant; Barry J,0,11,30,30
1696936526273,BGGN 220,A00,252297,Dickinson; Alexandra Jazz & Pruneda-Paz; Jose L.,1,0,35,34
1696936526704,BGGN 231,A00,252298,Traver; David,3,0,30,27
1696936527132,BGGN 245,A00,252300,O'Shea; Clodagh & Shaw; Reuben,5,0,35,30
1696936527562,BGGN 249A,A00,252302,Bloodgood; Brenda Laurie & Lim; Byungkook,0,3,0,5
1696936527993,BGGN 270,A00,252303,Tour; Ella,42,0,75,33
1696936528523,BGGN 271,001,270082,Achim; Cristian L,9998,0,9999,1
1696936528523,BGGN 271,002,270083,Ackerman; Susan,9997,0,9999,2
1696936528523,BGGN 271,003,270084,Akbari; Omar Sultan,9995,0,9999,4
1696936528523,BGGN 271,004,270085,Alperin; Mariann,9999,0,9999,0
1696936528523,BGGN 271,005,270086,Ayyagari; Radha,9998,0,9999,1
1696936528523,BGGN 271,006,270087,Bui; Jack D,9998,0,9999,1
1696936528523,BGGN 271,007,270095,Busch; Wolfgang,9998,0,9999,1
1696936528523,BGGN 271,008,270096,Campana; Wendy M.,9999,0,9999,0
1696936528523,BGGN 271,009,270097,Carter; Hannah Kathryn,9999,0,9999,0
1696936528523,BGGN 271,010,270098,Chang; John Tzu-yu,9999,0,9999,0
1696936528523,BGGN 271,011,270099,Chen; Ju,9998,0,9999,1
1696936528523,BGGN 271,012,270100,Chen; Xu,9996,0,9999,3
1696936528523,BGGN 271,013,270101,Cherqui; Stephanie,9997,0,9999,2
1696936528523,BGGN 271,014,270102,Cho; Yoshitake,9998,0,9999,1
1696936528523,BGGN 271,015,270103,Chu; Hiutung,9999,0,9999,0
1696936528523,BGGN 271,016,270104,Cleland; Elsa Eleanor,9998,0,9999,1
1696936528523,BGGN 271,017,270105,Cook-Andersen; Heidi Leigh,9998,0,9999,1
1696936528523,BGGN 271,018,270106,Cooke; James Edward,9998,0,9999,1
1696936528523,BGGN 271,019,270107,Cooper; Kimberly Lynn,9999,0,9999,0
1696936528523,BGGN 271,020,270108,Crews; Leslie Anne,9999,0,9999,0
1696936528523,BGGN 271,021,270109,Crotty Alexander; Laura E,9997,0,9999,2
1696936528523,BGGN 271,022,270119,Daneman; Richard,9999,0,9999,0
1696936528523,BGGN 271,023,270120,Daugherty; Matthew Dorton,9997,0,9999,2
1696936528523,BGGN 271,024,270130,Dhar; Debanjan,9999,0,9999,0
1696936528523,BGGN 271,025,270131,Dickinson; Alexandra Jazz,9999,0,9999,0
1696936528523,BGGN 271,026,270132,Doherty; Taylor Alan,9998,0,9999,1
1696936528523,BGGN 271,027,270133,Dowdy; Steven F.,9999,0,9999,0
1696936528523,BGGN 271,028,270134,Dulawa; Stephanie Carole,9997,0,9999,2
1696936528523,BGGN 271,029,270135,Eckmann; Lars,9999,0,9999,0
1696936528523,BGGN 271,030,270136,Ernst; Andreas,9999,0,9999,0
1696936528523,BGGN 271,031,270137,Fang; Xi,9999,0,9999,0
1696936528523,BGGN 271,032,270144,Feng; Gen-Sheng,9999,0,9999,0
1696936528523,BGGN 271,033,270146,Fisch; Kathleen Marie,9999,0,9999,0
1696936528523,BGGN 271,034,270147,Friedman; Rick Adam,9998,0,9999,1
1696936528523,BGGN 271,035,270154,Gallo; Richard L.,9999,0,9999,0
1696936528523,BGGN 271,036,270189,Ghosh; Pradipta,9998,0,9999,1
1696936528523,BGGN 271,037,270190,Glasgow; Stacey Marie,9999,0,9999,0
1696936528523,BGGN 271,038,270191,Glass; Christopher,9999,0,9999,0
1696936528523,BGGN 271,039,270193,Goren; Alon M,9996,0,9999,3
1696936528523,BGGN 271,040,270196,Gremel; Christina M,9998,0,9999,1
1696936528523,BGGN 271,041,270197,Halpain; Shelley,9998,0,9999,1
1696936528523,BGGN 271,042,270199,Hao; Nan,9997,0,9999,2
1696936528523,BGGN 271,043,270243,Hiniker; Anne Elizabeth,9998,0,9999,1
1696936528523,BGGN 271,044,270244,Hogan; Michael C.,9998,0,9999,1
1696936528523,BGGN 271,045,270245,Holway; David A.,9994,0,9999,5
1696936528523,BGGN 271,046,270246,Huffaker; Alisa,9997,0,9999,2
1696936528523,BGGN 271,047,270249,Hui; Enfu,9999,0,9999,0
1696936528523,BGGN 271,048,270255,Hwa; Terence T.,9999,0,9999,0
1696936528523,BGGN 271,049,270256,Jamieson; Catriona,9999,0,9999,0
1696936528523,BGGN 271,050,270257,Jin; Yishi,9997,0,9999,2
1696936528523,BGGN 271,051,270258,Joiner; William J.,9998,0,9999,1
1696936528523,BGGN 271,052,270259,Karin; Michael,9998,0,9999,1
1696936528523,BGGN 271,053,270265,Kauffman; Alexander,9998,0,9999,1
1696936528523,BGGN 271,054,270275,Koffler; Yacov,9998,0,9999,1
1696936528523,BGGN 271,055,270279,Komiyama; Takaki,9998,0,9999,1
1696936528523,BGGN 271,056,270280,Kryazhimskiy; Sergey A,9998,0,9999,1
1696936528523,BGGN 271,057,270287,Kurle; Carolyn M.,9998,0,9999,1
1696936528523,BGGN 271,058,270288,Lawson; Mark Andrew,9998,0,9999,1
1696936528523,BGGN 271,059,270289,Lo; Stanley M.,9998,0,9999,1
1696936528523,BGGN 271,060,270290,Looger; Loren Lee,9999,0,9999,0
1696936528523,BGGN 271,061,270315,Lu; Li-Fan,9998,0,9999,1
1696936528523,BGGN 271,062,270316,Majithia; Amit Rajendra,9999,0,9999,0
1696936528523,BGGN 271,063,270317,Mandyam; Chitra,9999,0,9999,0
1696936528523,BGGN 271,064,270318,McDonnell; Lisa Marie,9998,0,9999,1
1696936528523,BGGN 271,065,270319,Meaders; Clara Leigh,9999,0,9999,0
1696936528523,BGGN 271,066,270320,Meharena; Hiruy Sibhatu,9998,0,9999,1
1696936528523,BGGN 271,067,270321,Mellon; Pamela L,9999,0,9999,0
